Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID1113,Stewart,2021-01-20,13:00:29,Payment related,Y,Y,34.0,0.57,5.0
ID1114,Stewart,2021-01-20,13:00:29,Payment related,Y,Y,64.0,1.57,5.0
ID1115,Greg,2021-01-20,13:26:24,Technical Support,Y,N,25.0,6.53,3.0
ID1116,Jim,2021-01-20,13:26:24,Admin Support,Y,Y,122.0,2.22,4.0
ID1117,Stewart,2021-01-20,13:26:24,Streaming,Y,Y,36.0,1.02,4.0
ID1118,Stewart,2021-01-20,13:26:24,Contract related,Y,Y,37.0,1.57,3.0
ID1119,Joe,2021-01-20,13:59:31,Streaming,Y,Y,112.0,6.77,3.0
ID1120,Diane,2021-01-20,13:59:31,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1121,Jim,2021-01-20,14:03:50,Admin Support,Y,Y,57.0,4.88,3.0
ID1122,Jim,2021-01-20,14:03:50,Admin Support,Y,Y,14.0,2.47,3.0
ID1123,Becky,2021-01-20,16:00:29,Admin Support,Y,Y,72.0,4.18,2.0
ID1124,Becky,2021-01-20,16:00:29,Admin Support,Y,Y,60.0,6.53,3.0
ID1125,Becky,2021-01-20,16:20:38,Payment related,Y,Y,52.0,2.95,5.0
ID1126,Stewart,2021-01-20,16:20:38,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1127,Joe,2021-01-20,17:42:43,Streaming,Y,Y,73.0,0.75,3.0
ID1128,Becky,2021-01-20,17:42:43,Contract related,Y,Y,108.0,2.33,4.0
ID1129,Joe,2021-01-20,17:55:41,Streaming,Y,Y,50.0,1.8,4.0
ID1130,Stewart,2021-01-20,17:55:41,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1131,Joe,2021-01-20,17:57:07,Admin Support,Y,N,100.0,4.07,2.0
ID1132,Joe,2021-01-20,17:57:07,Technical Support,Y,Y,69.0,1.37,3.0
ID1133,Becky,2021-01-21,9:20:10,Streaming,Y,Y,39.0,2.18,1.0
ID1134,Jim,2021-01-21,9:20:10,Technical Support,Y,Y,71.0,2.9,5.0
ID1135,Dan,2021-01-21,9:37:26,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1136,Greg,2021-01-21,9:37:26,Technical Support,Y,Y,79.0,1.32,5.0
ID1137,Martha,2021-01-21,9:56:10,Contract related,Y,Y,57.0,5.4,3.0
ID1138,Diane,2021-01-21,9:56:10,Admin Support,Y,Y,82.0,4.88,4.0
ID1139,Jim,2021-01-21,10:14:53,Contract related,Y,Y,73.0,3.22,1.0
ID1140,Jim,2021-01-21,10:14:53,Technical Support,Y,Y,110.0,2.18,5.0
ID1141,Martha,2021-01-21,10:19:12,Admin Support,Y,Y,106.0,1.82,5.0
ID1142,Jim,2021-01-21,10:19:12,Streaming,Y,Y,92.0,2.22,4.0
ID1143,Greg,2021-01-21,10:24:58,Streaming,Y,Y,28.0,6.0,4.0
ID1144,Martha,2021-01-21,10:24:58,Contract related,Y,Y,108.0,6.03,1.0
ID1145,Becky,2021-01-21,10:53:46,Streaming,Y,Y,57.0,1.78,4.0
ID1146,Martha,2021-01-21,10:53:46,Contract related,Y,Y,109.0,5.93,3.0
ID1147,Greg,2021-01-21,10:59:31,Contract related,Y,Y,55.0,1.62,2.0
ID1148,Martha,2021-01-21,10:59:31,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1149,Dan,2021-01-21,11:15:22,Payment related,Y,Y,68.0,6.88,1.0
ID1150,Jim,2021-01-21,11:15:22,Admin Support,Y,N,46.0,0.57,3.0
ID1151,Jim,2021-01-21,12:02:53,Technical Support,Y,Y,30.0,4.98,3.0
ID1152,Martha,2021-01-21,12:02:53,Admin Support,Y,Y,107.0,0.83,4.0
ID1153,Greg,2021-01-21,12:02:53,Technical Support,Y,Y,122.0,6.42,5.0
ID1154,Martha,2021-01-21,12:02:53,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1155,Stewart,2021-01-21,12:07:12,Technical Support,Y,Y,18.0,0.62,5.0
ID1156,Joe,2021-01-21,12:07:12,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1157,Joe,2021-01-21,15:47:31,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1158,Joe,2021-01-21,15:47:31,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1159,Martha,2021-01-21,15:48:58,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1160,Stewart,2021-01-21,15:48:58,Streaming,Y,Y,99.0,2.23,4.0
ID1161,Dan,2021-01-21,16:03:22,Contract related,Y,Y,52.0,1.78,2.0
ID1162,Martha,2021-01-21,16:03:22,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1163,Becky,2021-01-21,16:20:38,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1164,Jim,2021-01-21,16:20:38,Contract related,Y,Y,79.0,0.78,3.0
ID1165,Martha,2021-01-21,16:29:17,Streaming,Y,Y,112.0,2.85,5.0
ID1166,Diane,2021-01-21,16:29:17,Payment related,Y,Y,16.0,4.38,3.0
ID1167,Joe,2021-01-21,16:46:34,Contract related,Y,Y,22.0,6.97,3.0
ID1168,Dan,2021-01-21,16:46:34,Contract related,Y,Y,115.0,1.42,1.0
ID1169,Dan,2021-01-21,17:11:02,Technical Support,Y,Y,125.0,4.62,4.0
ID1170,Martha,2021-01-21,17:11:02,Payment related,Y,Y,68.0,5.1,3.0
ID1171,Jim,2021-01-21,17:26:53,Technical Support,Y,Y,44.0,1.27,4.0
ID1172,Becky,2021-01-21,17:26:53,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1173,Stewart,2021-01-21,17:26:53,Streaming,Y,Y,119.0,0.7,4.0
ID1174,Martha,2021-01-21,17:26:53,Streaming,Y,Y,62.0,0.9,5.0
ID1175,Greg,2021-01-21,17:26:53,Streaming,Y,Y,84.0,6.07,5.0
ID1176,Martha,2021-01-21,17:26:53,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1177,Greg,2021-01-21,17:36:58,Streaming,Y,Y,75.0,6.47,4.0
ID1178,Martha,2021-01-21,17:36:58,Payment related,Y,Y,114.0,2.9,4.0
ID1179,Dan,2021-01-21,17:38:24,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1180,Stewart,2021-01-21,17:38:24,Admin Support,Y,Y,21.0,2.17,4.0
ID1181,Stewart,2021-01-22,9:11:31,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1182,Diane,2021-01-22,9:11:31,Admin Support,Y,Y,20.0,1.13,3.0
ID1183,Diane,2021-01-22,9:11:31,Technical Support,Y,Y,112.0,3.62,1.0
ID1184,Becky,2021-01-22,9:11:31,Streaming,Y,Y,85.0,5.4,4.0
ID1185,Martha,2021-01-22,9:24:29,Admin Support,Y,Y,34.0,6.12,3.0
ID1186,Diane,2021-01-22,9:24:29,Streaming,Y,Y,53.0,5.03,4.0
ID1187,Martha,2021-01-22,9:48:58,Streaming,Y,Y,103.0,2.23,5.0
ID1188,Becky,2021-01-22,9:48:58,Contract related,Y,Y,98.0,6.88,4.0
ID1189,Becky,2021-01-22,9:59:02,Technical Support,Y,Y,23.0,4.73,1.0
ID1190,Martha,2021-01-22,9:59:02,Admin Support,Y,Y,53.0,1.28,2.0
ID1191,Becky,2021-01-22,10:37:55,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1192,Diane,2021-01-22,10:37:55,Contract related,Y,N,55.0,4.67,4.0
ID1193,Martha,2021-01-22,11:39:50,Admin Support,Y,Y,77.0,5.03,5.0
ID1194,Becky,2021-01-22,11:39:50,Technical Support,Y,Y,46.0,6.08,3.0
ID1195,Greg,2021-01-22,11:42:43,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1196,Martha,2021-01-22,11:42:43,Payment related,Y,Y,39.0,5.08,4.0
ID1197,Greg,2021-01-22,11:55:41,Payment related,Y,Y,13.0,7.0,3.0
ID1198,Jim,2021-01-22,11:55:41,Admin Support,Y,Y,84.0,5.57,5.0
ID1199,Dan,2021-01-22,11:55:41,Admin Support,Y,Y,60.0,4.77,3.0
ID1200,Dan,2021-01-22,11:55:41,Admin Support,Y,Y,32.0,0.58,5.0
ID1201,Stewart,2021-01-22,12:47:31,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1202,Greg,2021-01-22,12:47:31,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1203,Joe,2021-01-22,14:19:41,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1204,Dan,2021-01-22,14:19:41,Payment related,Y,Y,67.0,6.7,4.0
ID1205,Stewart,2021-01-22,14:22:34,Streaming,Y,N,94.0,3.97,4.0
ID1206,Stewart,2021-01-22,14:22:34,Streaming,Y,Y,92.0,6.17,1.0
ID1207,Becky,2021-01-22,14:44:10,Streaming,Y,Y,35.0,1.17,3.0
ID1208,Diane,2021-01-22,14:44:10,Admin Support,Y,Y,57.0,1.35,5.0
ID1209,Stewart,2021-01-22,14:48:29,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1210,Jim,2021-01-22,14:48:29,Admin Support,Y,Y,15.0,4.92,4.0
ID1211,Becky,2021-01-22,14:49:55,Admin Support,Y,N,54.0,3.25,5.0
ID1212,Greg,2021-01-22,14:49:55,Payment related,Y,Y,99.0,1.0,1.0
ID1213,Martha,2021-01-22,15:30:14,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1214,Jim,2021-01-22,15:30:14,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1215,Martha,2021-01-22,15:56:10,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1216,Martha,2021-01-22,15:56:10,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1217,Martha,2021-01-22,16:01:55,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1218,Becky,2021-01-22,16:01:55,Streaming,Y,Y,78.0,1.08,5.0
ID1219,Greg,2021-01-22,16:39:22,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1220,Jim,2021-01-22,16:39:22,Payment related,Y,N,35.0,5.15,5.0
ID1221,Becky,2021-01-22,16:50:53,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1222,Stewart,2021-01-22,16:50:53,Contract related,Y,Y,33.0,6.15,5.0
ID1223,Greg,2021-01-22,16:56:38,Streaming,Y,Y,72.0,4.15,5.0
ID1224,Joe,2021-01-22,16:56:38,Technical Support,Y,N,82.0,5.03,1.0
ID1225,Greg,2021-01-22,17:25:26,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1226,Greg,2021-01-22,17:25:26,Payment related,Y,Y,115.0,4.2,5.0
ID1227,Diane,2021-01-22,17:38:24,Streaming,Y,Y,64.0,1.7,3.0
ID1228,Martha,2021-01-22,17:38:24,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1229,Jim,2021-01-22,17:47:02,Payment related,Y,Y,71.0,4.02,2.0
ID1230,Becky,2021-01-22,17:47:02,Streaming,Y,N,50.0,5.13,3.0
ID1231,Greg,2021-01-23,9:31:41,Streaming,Y,Y,116.0,1.22,2.0
ID1232,Martha,2021-01-23,9:31:41,Admin Support,Y,Y,52.0,1.45,5.0
ID1233,Greg,2021-01-23,9:40:19,Technical Support,Y,Y,112.0,3.62,5.0
ID1234,Stewart,2021-01-23,9:40:19,Admin Support,Y,Y,116.0,2.7,3.0
ID1235,Becky,2021-01-23,9:51:50,Payment related,Y,N,112.0,6.3,2.0
ID1236,Dan,2021-01-23,9:51:50,Streaming,Y,Y,53.0,5.77,4.0
ID1237,Diane,2021-01-23,9:57:36,Admin Support,Y,Y,12.0,5.52,3.0
ID1238,Joe,2021-01-23,9:57:36,Technical Support,Y,N,120.0,0.9,4.0
ID1239,Diane,2021-01-23,10:49:26,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1240,Dan,2021-01-23,10:49:26,Technical Support,Y,Y,118.0,2.82,4.0
ID1241,Jim,2021-01-23,11:00:58,Contract related,Y,Y,121.0,2.82,2.0
ID1242,Martha,2021-01-23,11:00:58,Streaming,Y,Y,83.0,6.8,5.0
ID1243,Joe,2021-01-23,11:18:14,Streaming,Y,Y,84.0,1.35,5.0
ID1244,Becky,2021-01-23,11:18:14,Payment related,Y,N,63.0,5.0,4.0
ID1245,Jim,2021-01-23,11:29:46,Technical Support,Y,Y,33.0,3.48,3.0
ID1246,Dan,2021-01-23,11:29:46,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1247,Greg,2021-01-23,11:32:38,Admin Support,Y,N,10.0,1.02,5.0
ID1248,Joe,2021-01-23,11:32:38,Admin Support,Y,Y,100.0,0.7,5.0
ID1249,Diane,2021-01-23,11:35:31,Contract related,Y,Y,110.0,5.05,5.0
ID1250,Stewart,2021-01-23,11:35:31,Payment related,Y,Y,28.0,5.27,2.0
ID1251,Joe,2021-01-23,11:36:58,Admin Support,Y,Y,74.0,1.25,3.0
ID1252,Jim,2021-01-23,11:36:58,Admin Support,Y,Y,18.0,1.35,3.0
ID1253,Becky,2021-01-23,11:44:10,Streaming,Y,Y,22.0,6.2,3.0
ID1254,Diane,2021-01-23,11:44:10,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1255,Martha,2021-01-23,11:55:41,Contract related,Y,Y,15.0,3.62,3.0
ID1256,Martha,2021-01-23,11:55:41,Admin Support,Y,Y,120.0,4.2,2.0
ID1257,Martha,2021-01-23,12:14:24,Contract related,Y,Y,26.0,3.78,3.0
ID1258,Diane,2021-01-23,12:14:24,Payment related,Y,Y,33.0,1.73,5.0
ID1259,Dan,2021-01-23,12:43:12,Streaming,Y,Y,18.0,1.23,4.0
ID1260,Greg,2021-01-23,12:43:12,Payment related,Y,Y,29.0,5.92,5.0
ID1261,Greg,2021-01-23,12:54:43,Payment related,Y,Y,89.0,1.57,2.0
ID1262,Martha,2021-01-23,12:54:43,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1263,Diane,2021-01-23,13:33:36,Admin Support,Y,Y,44.0,3.2,5.0
ID1264,Diane,2021-01-23,13:33:36,Contract related,Y,N,62.0,3.55,4.0
ID1265,Dan,2021-01-23,13:37:55,Admin Support,Y,Y,29.0,1.83,5.0
ID1266,Joe,2021-01-23,13:37:55,Admin Support,Y,Y,10.0,6.7,5.0
ID1267,Dan,2021-01-23,14:13:55,Payment related,Y,Y,75.0,2.0,4.0
ID1268,Martha,2021-01-23,14:13:55,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1269,Dan,2021-01-23,14:52:48,Technical Support,Y,Y,33.0,1.1,5.0
ID1270,Becky,2021-01-23,14:52:48,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1271,Becky,2021-01-23,16:01:55,Payment related,Y,N,56.0,1.97,4.0
ID1272,Martha,2021-01-23,16:01:55,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1273,Stewart,2021-01-23,16:13:26,Contract related,Y,N,31.0,0.52,3.0
ID1274,Greg,2021-01-23,16:13:26,Streaming,Y,Y,56.0,1.33,2.0
ID1275,Jim,2021-01-23,16:37:55,Payment related,Y,Y,53.0,1.72,4.0
ID1276,Diane,2021-01-23,16:37:55,Technical Support,Y,Y,12.0,5.8,3.0
ID1277,Stewart,2021-01-23,16:45:07,Streaming,Y,Y,53.0,6.05,3.0
ID1278,Diane,2021-01-23,16:45:07,Streaming,Y,Y,116.0,4.97,3.0
ID1279,Joe,2021-01-23,17:24:00,Payment related,Y,Y,19.0,1.18,4.0
ID1280,Dan,2021-01-23,17:24:00,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1281,Joe,2021-01-23,17:41:17,Streaming,Y,Y,74.0,5.9,2.0
ID1282,Greg,2021-01-23,17:41:17,Streaming,Y,Y,85.0,2.73,3.0
ID1283,Greg,2021-01-23,17:44:10,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1284,Stewart,2021-01-23,17:44:10,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1285,Dan,2021-01-24,9:05:46,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1286,Diane,2021-01-24,9:05:46,Streaming,Y,Y,48.0,6.6,2.0
ID1287,Joe,2021-01-24,9:05:46,Payment related,Y,Y,57.0,4.53,3.0
ID1288,Jim,2021-01-24,9:05:46,Admin Support,Y,N,116.0,5.15,3.0
ID1289,Greg,2021-01-24,9:12:58,Admin Support,Y,Y,21.0,0.83,1.0
ID1290,Martha,2021-01-24,9:12:58,Contract related,Y,Y,87.0,2.18,3.0
ID1291,Joe,2021-01-24,9:20:10,Technical Support,Y,Y,42.0,3.93,3.0
ID1292,Greg,2021-01-24,9:20:10,Technical Support,Y,Y,86.0,1.47,1.0
ID1293,Joe,2021-01-24,9:24:29,Payment related,Y,Y,95.0,3.08,5.0
ID1294,Joe,2021-01-24,9:24:29,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1295,Jim,2021-01-24,9:54:43,Technical Support,Y,Y,109.0,5.78,3.0
ID1296,Greg,2021-01-24,9:54:43,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1297,Greg,2021-01-24,10:03:22,Admin Support,Y,Y,104.0,5.58,2.0
ID1298,Martha,2021-01-24,10:03:22,Payment related,Y,Y,123.0,1.92,1.0
ID1299,Martha,2021-01-24,10:04:48,Streaming,Y,Y,72.0,5.18,5.0
ID1300,Jim,2021-01-24,10:04:48,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1301,Stewart,2021-01-24,10:04:48,Contract related,Y,N,28.0,0.87,4.0
ID1302,Dan,2021-01-24,10:04:48,Streaming,Y,Y,124.0,3.22,4.0
ID1303,Jim,2021-01-24,10:29:17,Payment related,Y,Y,16.0,4.58,4.0
ID1304,Martha,2021-01-24,10:29:17,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1305,Joe,2021-01-24,10:32:10,Admin Support,Y,Y,125.0,0.52,3.0
ID1306,Becky,2021-01-24,10:32:10,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1307,Dan,2021-01-24,11:11:02,Contract related,Y,Y,61.0,3.08,3.0
ID1308,Diane,2021-01-24,11:11:02,Streaming,Y,Y,55.0,6.5,1.0
ID1309,Becky,2021-01-24,11:42:43,Technical Support,Y,Y,41.0,3.9,4.0
ID1310,Greg,2021-01-24,11:42:43,Contract related,Y,Y,81.0,6.32,3.0
ID1311,Stewart,2021-01-24,12:21:36,Contract related,Y,Y,112.0,3.72,3.0
ID1312,Diane,2021-01-24,12:21:36,Streaming,Y,Y,58.0,4.32,4.0
ID1313,Jim,2021-01-24,12:25:55,Streaming,Y,N,61.0,0.7,5.0
ID1314,Becky,2021-01-24,12:25:55,Payment related,Y,Y,51.0,6.73,3.0
ID1315,Jim,2021-01-24,13:00:29,Streaming,Y,Y,102.0,3.98,4.0
ID1316,Joe,2021-01-24,13:00:29,Payment related,Y,Y,19.0,5.72,4.0
ID1317,Dan,2021-01-24,13:13:26,Streaming,Y,Y,33.0,3.1,2.0
ID1318,Joe,2021-01-24,13:13:26,Technical Support,Y,Y,113.0,6.07,3.0
ID1319,Diane,2021-01-24,14:15:22,Technical Support,Y,Y,28.0,3.83,5.0
ID1320,Dan,2021-01-24,14:15:22,Technical Support,Y,Y,46.0,4.72,1.0
ID1321,Joe,2021-01-24,14:45:36,Technical Support,Y,Y,76.0,1.15,3.0
ID1322,Diane,2021-01-24,14:45:36,Technical Support,Y,Y,124.0,3.15,2.0
ID1323,Martha,2021-01-24,14:47:02,Technical Support,Y,Y,96.0,4.5,2.0
ID1324,Greg,2021-01-24,14:47:02,Streaming,Y,N,110.0,5.05,5.0
ID1325,Dan,2021-01-24,15:48:58,Payment related,Y,Y,116.0,3.65,5.0
ID1326,Dan,2021-01-24,15:48:58,Payment related,Y,Y,14.0,6.18,5.0
ID1327,Stewart,2021-01-24,15:59:02,Admin Support,Y,Y,53.0,6.02,4.0
ID1328,Joe,2021-01-24,15:59:02,Streaming,Y,Y,37.0,4.82,2.0
ID1329,Greg,2021-01-24,16:01:55,Admin Support,Y,Y,68.0,0.72,1.0
ID1330,Greg,2021-01-24,16:01:55,Streaming,Y,Y,43.0,3.17,3.0
ID1331,Greg,2021-01-24,16:45:07,Technical Support,Y,Y,19.0,2.35,3.0
ID1332,Stewart,2021-01-24,16:45:07,Technical Support,Y,Y,47.0,4.43,3.0
ID1333,Becky,2021-01-24,17:16:48,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1334,Greg,2021-01-24,17:16:48,Payment related,Y,Y,84.0,6.35,4.0
ID1335,Jim,2021-01-24,17:25:26,Payment related,Y,Y,17.0,2.58,1.0
ID1336,Becky,2021-01-24,17:25:26,Payment related,Y,Y,116.0,1.28,4.0
ID1337,Diane,2021-01-24,17:54:14,Admin Support,Y,Y,22.0,1.77,4.0
ID1338,Jim,2021-01-24,17:54:14,Technical Support,Y,Y,10.0,6.22,4.0
ID1339,Dan,2021-01-25,9:15:50,Streaming,Y,Y,76.0,1.53,4.0
ID1340,Joe,2021-01-25,9:15:50,Payment related,Y,Y,104.0,6.6,4.0
ID1341,Jim,2021-01-25,9:25:55,Streaming,Y,Y,44.0,6.83,3.0
ID1342,Jim,2021-01-25,9:25:55,Admin Support,Y,Y,24.0,3.67,5.0
ID1343,Dan,2021-01-25,9:33:07,Technical Support,Y,Y,40.0,6.95,3.0
ID1344,Becky,2021-01-25,9:33:07,Payment related,Y,Y,57.0,5.75,4.0
ID1345,Stewart,2021-01-25,9:37:26,Technical Support,Y,Y,19.0,6.38,3.0
ID1346,Martha,2021-01-25,9:37:26,Streaming,Y,Y,55.0,6.58,3.0
ID1347,Martha,2021-01-25,10:10:34,Contract related,Y,Y,102.0,5.22,5.0
ID1348,Joe,2021-01-25,10:10:34,Payment related,Y,N,123.0,0.63,3.0
ID1349,Diane,2021-01-25,10:27:50,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1350,Joe,2021-01-25,10:27:50,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1351,Joe,2021-01-25,10:42:14,Streaming,Y,Y,115.0,5.97,4.0
ID1352,Dan,2021-01-25,10:42:14,Technical Support,Y,Y,53.0,6.08,5.0
ID1353,Diane,2021-01-25,11:03:50,Technical Support,Y,Y,61.0,2.08,5.0
ID1354,Diane,2021-01-25,11:03:50,Technical Support,Y,Y,99.0,5.55,5.0
ID1355,Greg,2021-01-25,11:42:43,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1356,Greg,2021-01-25,11:42:43,Payment related,Y,N,57.0,2.43,3.0
ID1357,Diane,2021-01-25,11:48:29,Contract related,Y,Y,24.0,4.72,3.0
ID1358,Stewart,2021-01-25,11:48:29,Contract related,Y,Y,75.0,1.72,4.0
ID1359,Joe,2021-01-25,11:54:14,Contract related,Y,Y,72.0,5.52,4.0
ID1360,Stewart,2021-01-25,11:54:14,Payment related,Y,Y,73.0,3.23,4.0
ID1361,Martha,2021-01-25,11:54:14,Payment related,Y,N,105.0,3.08,4.0
ID1362,Greg,2021-01-25,11:54:14,Technical Support,Y,Y,75.0,3.75,3.0
ID1363,Becky,2021-01-25,12:00:00,Payment related,Y,Y,29.0,4.82,4.0
ID1364,Stewart,2021-01-25,12:00:00,Technical Support,Y,Y,41.0,1.72,1.0
ID1365,Martha,2021-01-25,12:10:05,Admin Support,Y,Y,93.0,3.18,4.0
ID1366,Jim,2021-01-25,12:10:05,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1367,Dan,2021-01-25,12:12:58,Admin Support,Y,Y,73.0,5.58,3.0
ID1368,Stewart,2021-01-25,12:12:58,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1369,Greg,2021-01-25,12:18:43,Payment related,Y,Y,112.0,1.35,4.0
ID1370,Diane,2021-01-25,12:18:43,Payment related,Y,Y,37.0,5.65,4.0
ID1371,Greg,2021-01-25,12:21:36,Contract related,Y,Y,59.0,5.83,5.0
ID1372,Jim,2021-01-25,12:21:36,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1373,Becky,2021-01-25,12:21:36,Technical Support,Y,Y,56.0,1.38,3.0
ID1374,Greg,2021-01-25,12:21:36,Contract related,Y,Y,56.0,5.2,3.0
ID1375,Jim,2021-01-25,12:43:12,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1376,Stewart,2021-01-25,12:43:12,Admin Support,Y,Y,43.0,6.5,5.0
ID1377,Dan,2021-01-25,12:53:17,Payment related,Y,Y,80.0,6.15,2.0
ID1378,Jim,2021-01-25,12:53:17,Admin Support,Y,Y,66.0,6.05,3.0
ID1379,Becky,2021-01-25,14:11:02,Contract related,Y,Y,54.0,4.18,3.0
ID1380,Joe,2021-01-25,14:11:02,Streaming,Y,Y,94.0,5.05,2.0
ID1381,Becky,2021-01-25,14:11:02,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1382,Martha,2021-01-25,14:11:02,Streaming,Y,Y,24.0,4.07,4.0
ID1383,Diane,2021-01-25,14:12:29,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID1384,Martha,2021-01-25,14:12:29,Contract related,Y,Y,108.0,6.6,3.0
ID1385,Joe,2021-01-25,14:26:53,Payment related,Y,Y,106.0,0.9,3.0
ID1386,Joe,2021-01-25,14:26:53,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1387,Becky,2021-01-25,14:34:05,Payment related,Y,Y,111.0,6.05,3.0
ID1388,Joe,2021-01-25,14:34:05,Admin Support,Y,Y,56.0,3.3,3.0
ID1389,Dan,2021-01-25,15:04:19,Contract related,Y,Y,78.0,5.17,4.0
ID1390,Stewart,2021-01-25,15:04:19,Streaming,Y,Y,15.0,2.17,3.0
ID1391,Becky,2021-01-25,15:05:46,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID1392,Martha,2021-01-25,15:05:46,Streaming,Y,Y,50.0,0.53,3.0
ID1393,Dan,2021-01-25,15:20:10,Streaming,Y,Y,53.0,3.8,3.0
ID1394,Joe,2021-01-25,15:20:10,Technical Support,Y,Y,106.0,6.58,1.0
ID1395,Diane,2021-01-25,15:51:50,Admin Support,Y,Y,44.0,5.95,5.0
ID1396,Becky,2021-01-25,15:51:50,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID1397,Greg,2021-01-25,15:53:17,Admin Support,Y,Y,31.0,4.88,3.0
ID1398,Joe,2021-01-25,15:53:17,Admin Support,Y,Y,41.0,5.03,5.0
ID1399,Becky,2021-01-25,16:13:26,Streaming,Y,Y,109.0,5.77,3.0
ID1400,Martha,2021-01-25,16:13:26,Admin Support,Y,Y,13.0,1.15,3.0
ID1401,Diane,2021-01-25,17:32:38,Payment related,Y,Y,19.0,6.63,5.0
ID1402,Stewart,2021-01-25,17:32:38,Contract related,Y,Y,76.0,5.73,5.0
ID1403,Becky,2021-01-26,9:05:46,Contract related,Y,Y,86.0,1.03,4.0
ID1404,Martha,2021-01-26,9:05:46,Contract related,Y,Y,63.0,2.42,4.0
ID1405,Dan,2021-01-26,9:30:14,Payment related,Y,Y,113.0,0.85,5.0
ID1406,Greg,2021-01-26,9:30:14,Admin Support,Y,Y,84.0,1.28,3.0
ID1407,Jim,2021-01-26,9:41:46,Admin Support,Y,N,41.0,3.43,4.0
ID1408,Becky,2021-01-26,9:41:46,Payment related,Y,Y,13.0,3.88,3.0
ID1409,Stewart,2021-01-26,9:51:50,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID1410,Jim,2021-01-26,9:51:50,Payment related,Y,Y,79.0,2.83,3.0
